zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
35004,US,AL,Alabama,St. Clair,33.6035,-86.4668,KATL,33.6367,-84.428101,188.80641726214503
35005,US,AL,Alabama,Jefferson,33.5884,-86.9597,KATL,33.6367,-84.428101,234.48965782000823
35006,US,AL,Alabama,Jefferson,33.4343,-87.1675,KATL,33.6367,-84.428101,254.8913105419093
35007,US,AL,Alabama,Shelby,33.1934,-86.7944,KATL,33.6367,-84.428101,225.08525012050305
35010,US,AL,Alabama,Tallapoosa,32.9164,-85.9368,KATL,33.6367,-84.428101,161.50794697479762
35011,US,AL,Alabama,Tallapoosa,32.9902,-85.958,KATL,33.6367,-84.428101,159.30258358523113
35013,US,AL,Alabama,Blount,33.9222,-86.4493,KATL,33.6367,-84.428101,189.48105760205524
35014,US,AL,Alabama,Talladega,33.404,-86.2339,KATL,33.6367,-84.428101,169.38688976042724
35015,US,AL,Alabama,Jefferson,33.5793,-86.6375,KATL,33.6367,-84.428101,204.7036981157504
35016,US,AL,Alabama,Marshall,34.3283,-86.4896,KBNA,36.1245002746582,-86.6781997680664,200.46154164673766
35019,US,AL,Alabama,Cullman,34.2683,-86.6213,KBNA,36.1245002746582,-86.6781997680664,206.46478626534264
35020,US,AL,Alabama,Jefferson,33.409,-86.9475,KATL,33.6367,-84.428101,234.90911666305007
35021,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35022,US,AL,Alabama,Jefferson,33.3224,-86.9657,KATL,33.6367,-84.428101,237.9258095815109
35023,US,AL,Alabama,Jefferson,33.468,-87.0924,KATL,33.6367,-84.428101,247.59923069287296
35031,US,AL,Alabama,Blount,34.0929,-86.5686,KATL,33.6367,-84.428101,204.03653830537982
35032,US,AL,Alabama,Talladega,33.2649,-86.3364,KATL,33.6367,-84.428101,181.8051559929581
35033,US,AL,Alabama,Cullman,33.9737,-87.0043,KATL,33.6367,-84.428101,240.95422168004112
35034,US,AL,Alabama,Bibb,32.9357,-87.2114,KATL,33.6367,-84.428101,270.1903486341502
35035,US,AL,Alabama,Bibb,33.0427,-86.9517,KATL,33.6367,-84.428101,243.54940344968352
35036,US,AL,Alabama,Jefferson,33.6379,-86.9167,KATL,33.6367,-84.428101,230.3803593118489
35038,US,AL,Alabama,Walker,33.7079,-87.0875,KATL,33.6367,-84.428101,246.21833200674016
35040,US,AL,Alabama,Shelby,33.1098,-86.756,KATL,33.6367,-84.428101,223.96035289589298
35042,US,AL,Alabama,Bibb,32.9503,-87.1192,KATL,33.6367,-84.428101,261.4987420290639
35043,US,AL,Alabama,Shelby,33.2982,-86.6563,KATL,33.6367,-84.428101,210.07963301262475
35044,US,AL,Alabama,Talladega,33.2459,-86.3641,KATL,33.6367,-84.428101,184.81296679089863
35045,US,AL,Alabama,Chilton,32.8355,-86.6425,KATL,33.6367,-84.428101,224.38748020704742
35046,US,AL,Alabama,Chilton,32.9229,-86.545,KATL,33.6367,-84.428101,212.18289401786697
35048,US,AL,Alabama,Jefferson,33.7026,-86.5997,KATL,33.6367,-84.428101,201.09339243637157
35049,US,AL,Alabama,Blount,33.9778,-86.5598,KATL,33.6367,-84.428101,200.5696592091661
35051,US,AL,Alabama,Shelby,33.177,-86.6161,KATL,33.6367,-84.428101,209.42673709000232
35052,US,AL,Alabama,St. Clair,33.5895,-86.3923,KATL,33.6367,-84.428101,181.9627903390796
35053,US,AL,Alabama,Cullman,34.0821,-87.0484,KBNA,36.1245002746582,-86.6781997680664,229.58731465181168
35054,US,AL,Alabama,St. Clair,33.5296,-86.3007,KATL,33.6367,-84.428101,173.8735571281684
35055,US,AL,Alabama,Cullman,34.1761,-86.8298,KBNA,36.1245002746582,-86.6781997680664,217.0901133737237
35056,US,AL,Alabama,Cullman,34.1748,-86.8436,KBNA,36.1245002746582,-86.6781997680664,217.3175775574984
35057,US,AL,Alabama,Cullman,34.0878,-86.9447,KBNA,36.1245002746582,-86.6781997680664,227.76425055562046
35058,US,AL,Alabama,Cullman,34.2098,-86.75200000000002,KBNA,36.1245002746582,-86.6781997680664,213.01059223233298
35060,US,AL,Alabama,Jefferson,33.5589,-86.9294,KATL,33.6367,-84.428101,231.82355451592696
35061,US,AL,Alabama,Jefferson,33.4654,-86.9564,KATL,33.6367,-84.428101,235.06233097005367
35062,US,AL,Alabama,Walker,33.7357,-87.0546,KATL,33.6367,-84.428101,243.25661634382772
35063,US,AL,Alabama,Walker,33.8256,-87.0161,KATL,33.6367,-84.428101,240.24003634714973
35064,US,AL,Alabama,Jefferson,33.4735,-86.9183,KATL,33.6367,-84.428101,231.46056435751555
35068,US,AL,Alabama,Jefferson,33.6017,-86.8265,KATL,33.6367,-84.428101,222.1112511620892
35070,US,AL,Alabama,Cullman,34.0058,-86.7499,KATL,33.6367,-84.428101,218.36999413706758
35071,US,AL,Alabama,Jefferson,33.7189,-86.8225,KATL,33.6367,-84.428101,221.74432008471248
35072,US,AL,Alabama,Coosa,33.0746,-86.0781,KATL,33.6367,-84.428101,165.5019517815194
35073,US,AL,Alabama,Jefferson,33.6539,-86.9803,KATL,33.6367,-84.428101,236.253537023344
35074,US,AL,Alabama,Bibb,33.2027,-87.118,KATL,33.6367,-84.428101,254.26235103276542
35077,US,AL,Alabama,Cullman,34.0516,-86.7848,KATL,33.6367,-84.428101,222.47963425311931
35078,US,AL,Alabama,Shelby,33.3234,-86.4424,KATL,33.6367,-84.428101,190.03369017138004
35079,US,AL,Alabama,Blount,33.9534,-86.7455,KATL,33.6367,-84.428101,217.01411926616558
35080,US,AL,Alabama,Shelby,33.2663,-86.902,KATL,33.6367,-84.428101,233.17784632832542
35082,US,AL,Alabama,Clay,33.1162,-86.1386,KATL,33.6367,-84.428101,169.04370465668828
35083,US,AL,Alabama,Cullman,34.1901,-86.6174,KATL,33.6367,-84.428101,211.1838532574337
35085,US,AL,Alabama,Chilton,32.9805,-86.7181,KATL,33.6367,-84.428101,224.9609808762868
35087,US,AL,Alabama,Cullman,34.2837,-86.5519,KBNA,36.1245002746582,-86.6781997680664,205.00899811545648
35089,US,AL,Alabama,Coosa,32.9791,-86.0484,KATL,33.6367,-84.428101,167.38573611160248
35091,US,AL,Alabama,Jefferson,33.7684,-86.8084,KATL,33.6367,-84.428101,220.67419039536017
35094,US,AL,Alabama,Jefferson,33.5283,-86.5748,KATL,33.6367,-84.428101,199.2216788968756
35096,US,AL,Alabama,Talladega,33.6059,-86.1112,KATL,33.6367,-84.428101,155.88032622886317
35097,US,AL,Alabama,Blount,33.905,-86.6261,KATL,33.6367,-84.428101,205.34151917119902
35098,US,AL,Alabama,Cullman,34.1377,-87.0266,KBNA,36.1245002746582,-86.6781997680664,223.1818979218354
35111,US,AL,Alabama,Jefferson,33.2845,-87.1024,KATL,33.6367,-84.428101,251.14863666464896
35112,US,AL,Alabama,St. Clair,33.6862,-86.475,KATL,33.6367,-84.428101,189.5184990407597
35114,US,AL,Alabama,Shelby,33.2317,-86.8727,KATL,33.6367,-84.428101,231.26558731569597
35115,US,AL,Alabama,Shelby,33.1248,-86.8622,KATL,33.6367,-84.428101,233.06041625536236
35116,US,AL,Alabama,Jefferson,33.7392,-86.7726,KATL,33.6367,-84.428101,217.2123600559412
35117,US,AL,Alabama,Jefferson,33.6768,-86.8717,KATL,33.6367,-84.428101,226.20750115272043
35118,US,AL,Alabama,Jefferson,33.5363,-87.051,KATL,33.6367,-84.428101,243.21184735180748
35119,US,AL,Alabama,Jefferson,33.649,-86.7686,KATL,33.6367,-84.428101,216.66101940331367
35120,US,AL,Alabama,St. Clair,33.6756,-86.40899999999998,KATL,33.6367,-84.428101,183.3928229142857
35121,US,AL,Alabama,Blount,33.9259,-86.4741,KATL,33.6367,-84.428101,191.80553734651488
35123,US,AL,Alabama,Jefferson,33.7387,-86.6461,KATL,33.6367,-84.428101,205.52359879640656
35124,US,AL,Alabama,Shelby,33.2932,-86.76799999999999,KATL,33.6367,-84.428101,220.38212061495452
35125,US,AL,Alabama,St. Clair,33.5979,-86.3432,KATL,33.6367,-84.428101,177.38433553644222
35126,US,AL,Alabama,Jefferson,33.7299,-86.6451,KATL,33.6367,-84.428101,205.39002057153164
35127,US,AL,Alabama,Jefferson,33.4883,-86.9766,KATL,33.6367,-84.428101,236.7057126550928
35128,US,AL,Alabama,St. Clair,33.5873,-86.3366,KATL,33.6367,-84.428101,176.81694715454964
35130,US,AL,Alabama,Walker,33.6561,-87.1007,KATL,33.6367,-84.428101,247.39632846932182
35131,US,AL,Alabama,St. Clair,33.7367,-86.1619,KATL,33.6367,-84.428101,160.79996498915722
35133,US,AL,Alabama,Blount,33.8168,-86.6008,KATL,33.6367,-84.428101,201.92339633097862
35135,US,AL,Alabama,St. Clair,33.6166,-86.1996,KATL,33.6367,-84.428101,164.03274407666038
35136,US,AL,Alabama,Coosa,32.878,-86.24,KATL,33.6367,-84.428101,188.41343903346802
35137,US,AL,Alabama,Shelby,33.2063,-86.7812,KATL,33.6367,-84.428101,223.5628727633568
35139,US,AL,Alabama,Jefferson,33.7111,-86.9759,KATL,33.6367,-84.428101,235.90520887153264
35142,US,AL,Alabama,Jefferson,33.4069,-86.8735,KATL,33.6367,-84.428101,228.1197872100853
35143,US,AL,Alabama,Shelby,33.0785,-86.5536,KATL,33.6367,-84.428101,206.9310470491948
35144,US,AL,Alabama,Shelby,33.2293,-86.825,KATL,33.6367,-84.428101,226.9820953040919
35146,US,AL,Alabama,St. Clair,33.7386,-86.4394,KATL,33.6367,-84.428101,186.4318043898214
35147,US,AL,Alabama,Shelby,33.4461,-86.4917,KATL,33.6367,-84.428101,192.42069977549247
35148,US,AL,Alabama,Walker,33.768,-87.0445,KATL,33.6367,-84.428101,242.46739487634304
35149,US,AL,Alabama,Talladega,33.2512,-86.2025,KATL,33.6367,-84.428101,170.12186863306337
35150,US,AL,Alabama,Talladega,33.1717,-86.2713,KATL,33.6367,-84.428101,178.73633161449035
35151,US,AL,Alabama,Talladega,33.1756,-86.3574,KATL,33.6367,-84.428101,186.2772560110501
35160,US,AL,Alabama,Talladega,33.4354,-86.1134,KATL,33.6367,-84.428101,157.79606804820475
35161,US,AL,Alabama,Talladega,33.4202,-86.1028,KATL,33.6367,-84.428101,157.08723618221995
35171,US,AL,Alabama,Chilton,32.9157,-86.7158,KATL,33.6367,-84.428101,227.27362215973247
35172,US,AL,Alabama,Jefferson,33.819,-86.7434,KATL,33.6367,-84.428101,215.06943320484203
35173,US,AL,Alabama,Jefferson,33.6339,-86.5981,KATL,33.6367,-84.428101,200.89221589245918
35175,US,AL,Alabama,Marshall,34.4093,-86.4628,KBNA,36.1245002746582,-86.6781997680664,191.72132552128133
35176,US,AL,Alabama,Shelby,33.4807,-86.5013,KATL,33.6367,-84.428101,192.88282843528327
35178,US,AL,Alabama,Shelby,33.401,-86.3994,KATL,33.6367,-84.428101,184.61344157508483
35179,US,AL,Alabama,Cullman,34.2621,-86.9125,KBNA,36.1245002746582,-86.6781997680664,208.18079878839973
35180,US,AL,Alabama,Jefferson,33.8529,-86.8198,KATL,33.6367,-84.428101,222.4360887397306
35181,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35182,US,AL,Alabama,St. Clair,33.7068,-86.2567,KATL,33.6367,-84.428101,169.3948133732951
35183,US,AL,Alabama,Coosa,33.0238,-86.3042,KATL,33.6367,-84.428101,187.14553162528856
35184,US,AL,Alabama,Bibb,33.1424,-87.1369,KATL,33.6367,-84.428101,257.4177991811869
35185,US,AL,Alabama,Shelby,33.3356,-86.5437,KATL,33.6367,-84.428101,199.0302692837582
35186,US,AL,Alabama,Shelby,33.2293,-86.5299,KATL,33.6367,-84.428101,200.22533272478992
35187,US,AL,Alabama,Shelby,33.081,-86.8793,KATL,33.6367,-84.428101,235.8843207514624
35188,US,AL,Alabama,Bibb,33.2068,-87.15,KATL,33.6367,-84.428101,257.08764233771007
35201,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35202,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35203,US,AL,Alabama,Jefferson,33.521,-86.8066,KATL,33.6367,-84.428101,220.71288739138438
35204,US,AL,Alabama,Jefferson,33.5179,-86.8372,KATL,33.6367,-84.428101,223.5668015924908
35205,US,AL,Alabama,Jefferson,33.4951,-86.8059,KATL,33.6367,-84.428101,220.86771229779643
35206,US,AL,Alabama,Jefferson,33.5678,-86.7199,KATL,33.6367,-84.428101,212.38699305355573
35207,US,AL,Alabama,Jefferson,33.5594,-86.8153,KATL,33.6367,-84.428101,221.26137217560856
35208,US,AL,Alabama,Jefferson,33.4977,-86.8799,KATL,33.6367,-84.428101,227.68344706316861
35209,US,AL,Alabama,Jefferson,33.4653,-86.8082,KATL,33.6367,-84.428101,221.37877782735825
35210,US,AL,Alabama,Jefferson,33.5452,-86.6655,KATL,33.6367,-84.428101,207.4875901227396
35211,US,AL,Alabama,Jefferson,33.4816,-86.859,KATL,33.6367,-84.428101,225.9021992968763
35212,US,AL,Alabama,Jefferson,33.5409,-86.7495,KATL,33.6367,-84.428101,215.2871845244821
35213,US,AL,Alabama,Jefferson,33.5066,-86.7428,KATL,33.6367,-84.428101,214.93287090113427
35214,US,AL,Alabama,Jefferson,33.5554,-86.887,KATL,33.6367,-84.428101,227.9192934186113
35215,US,AL,Alabama,Jefferson,33.6493,-86.7057,KATL,33.6367,-84.428101,210.83866431213173
35216,US,AL,Alabama,Jefferson,33.4188,-86.7867,KATL,33.6367,-84.428101,219.96182198715644
35217,US,AL,Alabama,Jefferson,33.5887,-86.765,KATL,33.6367,-84.428101,216.46499792406465
35218,US,AL,Alabama,Jefferson,33.506,-86.89299999999999,KATL,33.6367,-84.428101,228.82290675475792
35219,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35220,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35221,US,AL,Alabama,Jefferson,33.4523,-86.8935,KATL,33.6367,-84.428101,229.39636313611786
35222,US,AL,Alabama,Jefferson,33.5219,-86.7666,KATL,33.6367,-84.428101,217.00692745015255
35223,US,AL,Alabama,Jefferson,33.4995,-86.7268,KATL,33.6367,-84.428101,213.51767755038125
35224,US,AL,Alabama,Jefferson,33.5191,-86.9342,KATL,33.6367,-84.428101,232.52809659270233
35226,US,AL,Alabama,Jefferson,33.3967,-86.8346,KATL,33.6367,-84.428101,224.68197284278136
35228,US,AL,Alabama,Jefferson,33.4558,-86.9118,KATL,33.6367,-84.428101,231.04663381406488
35229,US,AL,Alabama,Jefferson,33.4629,-86.7904,KATL,33.6367,-84.428101,219.76187626626995
35231,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35232,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35233,US,AL,Alabama,Jefferson,33.5062,-86.8003,KATL,33.6367,-84.428101,220.25137855390975
35234,US,AL,Alabama,Jefferson,33.5378,-86.8068,KATL,33.6367,-84.428101,220.6089829110709
35235,US,AL,Alabama,Jefferson,33.6328,-86.6493,KATL,33.6367,-84.428101,205.6335069752701
35236,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35237,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35238,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35242,US,AL,Alabama,Shelby,33.3813,-86.7046,KATL,33.6367,-84.428101,212.96128137148017
35243,US,AL,Alabama,Jefferson,33.4459,-86.7502,KATL,33.6367,-84.428101,216.2497557924731
35244,US,AL,Alabama,Jefferson,33.3538,-86.8254,KATL,33.6367,-84.428101,224.50831286589812
35246,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35249,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35253,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35254,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35255,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35259,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35260,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35261,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35266,US,AL,Alabama,Jefferson,33.3729,-86.8531,KATL,33.6367,-84.428101,226.7426503687717
35282,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35283,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35285,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35287,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35288,US,AL,Alabama,Jefferson,33.4458,-86.9285,KATL,33.6367,-84.428101,232.70047414464852
35290,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35291,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35292,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35293,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35294,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35295,US,AL,Alabama,Jefferson,33.5207,-86.8025,KATL,33.6367,-84.428101,220.3360697041944
35296,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35297,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35298,US,AL,Alabama,Jefferson,33.5446,-86.9292,KATL,33.6367,-84.428101,231.88900086374275
35401,US,AL,Alabama,Tuscaloosa,33.1969,-87.5627,KATL,33.6367,-84.428101,295.000271622475
35402,US,AL,Alabama,Tuscaloosa,33.3066,-87.4532,KATL,33.6367,-84.428101,282.9706288016623
35403,US,AL,Alabama,Tuscaloosa,33.2045,-87.527,KATL,33.6367,-84.428101,291.58076618080054
35404,US,AL,Alabama,Tuscaloosa,33.1826,-87.4827,KATL,33.6367,-84.428101,287.9789029231718
35405,US,AL,Alabama,Tuscaloosa,33.1617,-87.5144,KATL,33.6367,-84.428101,291.3220028318146
35406,US,AL,Alabama,Tuscaloosa,33.2722,-87.536,KATL,33.6367,-84.428101,291.1510007003814
35407,US,AL,Alabama,Tuscaloosa,33.3066,-87.4532,KATL,33.6367,-84.428101,282.9706288016623
35440,US,AL,Alabama,Tuscaloosa,33.311,-87.1898,KATL,33.6367,-84.428101,258.6920440982936
35441,US,AL,Alabama,Hale,32.8553,-87.7219,KATL,33.6367,-84.428101,318.3745050630609
35442,US,AL,Alabama,Pickens,33.1228,-88.1667,KMEM,35.04240036010742,-89.97669982910156,270.81387291957367
35443,US,AL,Alabama,Greene,32.7746,-88.0267,KMEM,35.04240036010742,-89.97669982910156,309.77580045626195
35444,US,AL,Alabama,Tuscaloosa,33.2775,-87.309,KATL,33.6367,-84.428101,270.21902037931824
35446,US,AL,Alabama,Tuscaloosa,33.2306,-87.7547,KMEM,35.04240036010742,-89.97669982910156,287.0533389089495
35447,US,AL,Alabama,Pickens,33.2485,-88.1321,KMEM,35.04240036010742,-89.97669982910156,261.91369332264003
35448,US,AL,Alabama,Greene,32.9137,-87.9925,KMEM,35.04240036010742,-89.97669982910156,299.15134289001685
35449,US,AL,Alabama,Tuscaloosa,33.1359,-87.3384,KATL,33.6367,-84.428101,275.87601284207733
35452,US,AL,Alabama,Tuscaloosa,33.2934,-87.6888,KMEM,35.04240036010742,-89.97669982910156,286.5644352053776
35453,US,AL,Alabama,Tuscaloosa,33.1767,-87.3871,KATL,33.6367,-84.428101,279.3765263324474
35456,US,AL,Alabama,Tuscaloosa,33.0618,-87.4422,KATL,33.6367,-84.428101,287.15809180261766
35457,US,AL,Alabama,Tuscaloosa,33.294000000000004,-87.7766,KMEM,35.04240036010742,-89.97669982910156,280.63938485379083
35458,US,AL,Alabama,Tuscaloosa,33.2562,-87.7922,KMEM,35.04240036010742,-89.97669982910156,282.5763445025893
35459,US,AL,Alabama,Sumter,32.755,-88.3057,KMEM,35.04240036010742,-89.97669982910156,297.43855933772204
35460,US,AL,Alabama,Sumter,32.672,-88.1206,KMEM,35.04240036010742,-89.97669982910156,314.3833381815471
35461,US,AL,Alabama,Pickens,33.4157,-88.2167,KMEM,35.04240036010742,-89.97669982910156,242.6815443114964
35462,US,AL,Alabama,Greene,32.8889,-87.9303,KMEM,35.04240036010742,-89.97669982910156,304.8698559676083
35463,US,AL,Alabama,Tuscaloosa,33.0843,-87.6975,KMEM,35.04240036010742,-89.97669982910156,302.4467026193485
35464,US,AL,Alabama,Sumter,32.821,-88.1589,KMEM,35.04240036010742,-89.97669982910156,298.5466996528853
35466,US,AL,Alabama,Pickens,33.3469,-87.9005,KMEM,35.04240036010742,-89.97669982910156,268.32797035594433
35468,US,AL,Alabama,Tuscaloosa,33.3407,-87.3047,KATL,33.6367,-84.428101,268.77786201169863
35469,US,AL,Alabama,Greene,32.9824,-87.7919,KMEM,35.04240036010742,-89.97669982910156,304.97471538635835
35470,US,AL,Alabama,Sumter,32.5843,-88.1872,KMEM,35.04240036010742,-89.97669982910156,319.42228278697473
35471,US,AL,Alabama,Pickens,33.2626,-88.0885,KMEM,35.04240036010742,-89.97669982910156,263.3415571671422
35473,US,AL,Alabama,Tuscaloosa,33.2723,-87.5825,KMEM,35.04240036010742,-89.97669982910156,295.39942109882537
35474,US,AL,Alabama,Hale,32.9108,-87.5935,KATL,33.6367,-84.428101,305.1268373475097
35475,US,AL,Alabama,Tuscaloosa,33.3992,-87.5599,KMEM,35.04240036010742,-89.97669982910156,287.66728578854037
35476,US,AL,Alabama,Tuscaloosa,33.2273,-87.5943,KATL,33.6367,-84.428101,297.30576332733864
35477,US,AL,Alabama,Sumter,32.8726,-88.2374,KMEM,35.04240036010742,-89.97669982910156,289.7194765354355
35478,US,AL,Alabama,Tuscaloosa,33.3066,-87.4532,KATL,33.6367,-84.428101,282.9706288016623
35480,US,AL,Alabama,Tuscaloosa,33.1274,-87.7624,KMEM,35.04240036010742,-89.97669982910156,294.81431174688026
35481,US,AL,Alabama,Pickens,33.3959,-88.0203,KMEM,35.04240036010742,-89.97669982910156,256.6534988321137
35482,US,AL,Alabama,Tuscaloosa,33.3066,-87.4532,KATL,33.6367,-84.428101,282.9706288016623
35486,US,AL,Alabama,Tuscaloosa,33.2098,-87.5692,KATL,33.6367,-84.428101,295.3399476187635
35487,US,AL,Alabama,Tuscaloosa,33.3072,-87.5859,KMEM,35.04240036010742,-89.97669982910156,292.55918604699065
35490,US,AL,Alabama,Tuscaloosa,33.175,-87.2574,KATL,33.6367,-84.428101,267.5898013713059
35491,US,AL,Alabama,Greene,32.9237,-88.0853,KMEM,35.04240036010742,-89.97669982910156,293.0971366230593
35501,US,AL,Alabama,Walker,33.8312,-87.2775,KBNA,36.1245002746582,-86.6781997680664,260.7817825981264
35502,US,AL,Alabama,Walker,33.8312,-87.2775,KBNA,36.1245002746582,-86.6781997680664,260.7817825981264
35503,US,AL,Alabama,Walker,33.9152,-87.3074,KBNA,36.1245002746582,-86.6781997680664,252.25432897356927
35504,US,AL,Alabama,Walker,33.8927,-87.1667,KBNA,36.1245002746582,-86.6781997680664,252.12020084808648
35540,US,AL,Alabama,Winston,34.2056,-87.1948,KBNA,36.1245002746582,-86.6781997680664,218.47722100080375
35541,US,AL,Alabama,Winston,34.0632,-87.1828,KBNA,36.1245002746582,-86.6781997680664,233.75739619028283
35542,US,AL,Alabama,Fayette,33.7008,-87.6897,KMEM,35.04240036010742,-89.97669982910156,257.49885641821055
35543,US,AL,Alabama,Marion,34.1649,-87.7396,KMEM,35.04240036010742,-89.97669982910156,226.8023192499994
35544,US,AL,Alabama,Lamar,33.9429,-88.0157,KMEM,35.04240036010742,-89.97669982910156,217.35413823187676
35545,US,AL,Alabama,Fayette,33.6476,-87.9314,KMEM,35.04240036010742,-89.97669982910156,243.53427699604006
35546,US,AL,Alabama,Fayette,33.6945,-87.6226,KMEM,35.04240036010742,-89.97669982910156,262.9473909215437
35548,US,AL,Alabama,Marion,34.0377,-87.7563,KMEM,35.04240036010742,-89.97669982910156,232.0315643062796
35549,US,AL,Alabama,Walker,33.9093,-87.5403,KMEM,35.04240036010742,-89.97669982910156,256.4099473038449
35550,US,AL,Alabama,Walker,33.768,-87.1841,KATL,33.6367,-84.428101,255.3579627446539
35551,US,AL,Alabama,Winston,34.1701,-87.6059,KBNA,36.1245002746582,-86.6781997680664,233.11045884489346
35552,US,AL,Alabama,Lamar,34.0282,-88.17,KMEM,35.04240036010742,-89.97669982910156,200.25874396440636
35553,US,AL,Alabama,Winston,34.1387,-87.3974,KBNA,36.1245002746582,-86.6781997680664,230.29103108790767
35554,US,AL,Alabama,Walker,33.9315,-87.6194,KMEM,35.04240036010742,-89.97669982910156,248.86201068854282
35555,US,AL,Alabama,Fayette,33.6974,-87.8346,KMEM,35.04240036010742,-89.97669982910156,247.01250134909444
35559,US,AL,Alabama,Fayette,33.8896,-87.6964,KMEM,35.04240036010742,-89.97669982910156,245.2091457706957
35560,US,AL,Alabama,Walker,33.6795,-87.2374,KATL,33.6367,-84.428101,260.04787523179834
35563,US,AL,Alabama,Marion,33.9676,-87.9024,KMEM,35.04240036010742,-89.97669982910156,224.51668264175723
35564,US,AL,Alabama,Marion,34.2678,-87.8608,KMEM,35.04240036010742,-89.97669982910156,211.83098843866955
35565,US,AL,Alabama,Winston,34.2314,-87.5938,KBNA,36.1245002746582,-86.6781997680664,226.35125301635102
35570,US,AL,Alabama,Marion,34.1534,-88.0085,KMEM,35.04240036010742,-89.97669982910156,205.483805829404
35571,US,AL,Alabama,Franklin,34.3417,-87.959,KMEM,35.04240036010742,-89.97669982910156,200.24609419780674
35572,US,AL,Alabama,Winston,34.118,-87.2618,KBNA,36.1245002746582,-86.6781997680664,229.33790770980198
35573,US,AL,Alabama,Walker,33.9018,-87.552,KMEM,35.04240036010742,-89.97669982910156,255.89741648279158
35574,US,AL,Alabama,Lamar,33.6153,-87.9948,KMEM,35.04240036010742,-89.97669982910156,241.44729598800185
35575,US,AL,Alabama,Winston,34.053000000000004,-87.5398,KBNA,36.1245002746582,-86.6781997680664,243.31173907900123
35576,US,AL,Alabama,Lamar,33.5401,-88.2,KMEM,35.04240036010742,-89.97669982910156,233.54196683261443
35577,US,AL,Alabama,Winston,34.0934,-87.6008,KBNA,36.1245002746582,-86.6781997680664,240.93279848999802
35578,US,AL,Alabama,Walker,33.9299,-87.4324,KBNA,36.1245002746582,-86.6781997680664,253.50448473386828
35579,US,AL,Alabama,Walker,33.7002,-87.3686,KATL,33.6367,-84.428101,272.205087012738
35580,US,AL,Alabama,Walker,33.7213,-87.2658,KATL,33.6367,-84.428101,262.73721831573874
35581,US,AL,Alabama,Franklin,34.347,-87.7154,KBNA,36.1245002746582,-86.6781997680664,218.9454199417257
35582,US,AL,Alabama,Franklin,34.4513,-88.1129,KMEM,35.04240036010742,-89.97669982910156,182.5291666032166
